MEAN_RR,MEDIAN_RR,SDRR,RMSSD,SDSD,SDRR_RMSSD,HR,pNN25,pNN50,SD1,SD2,KURT,SKEW,sampen,higuci,datasetId,condition
750.1469133,753.22979,47.39127764,15.17191395,15.17190389,3.123618931,80.31412351,8.933333333,0.2,10.73173635,66.15660381,-0.338212489,-0.353098332,2.197213904,1.357564412,2,interruption
807.5756286,811.18942,100.3986519,12.5039826,12.50397639,8.029333946,75.50588425,4.066666667,0,8.844597157,141.7093918,0.176689864,-0.022797127,2.090865228,1.196837159,2,interruption
859.3603649,859.17539,61.38390174,14.26732693,14.26716928,4.302410819,70.17504049,7.133333333,0.466666667,10.09177888,86.22135922,0.144275155,0.23062041,2.16813351,1.23778979,2,no stress
759.4406993,765.89646,79.94857891,10.52425633,10.52392566,7.596601261,79.946533,1.866666667,0,7.444022606,112.8190457,0.007434326,-0.361539701,2.120100478,1.181515038,2,no stress
718.223342,721.427555,110.9505676,9.490830851,9.486455464,11.69029028,85.38548245,1.533333333,0.266666667,6.710175579,156.7642512,10.9950742,1.911936131,1.663208437,1.160270695,2,no stress
996.4532508,1004.6039,106.4622322,21.2053722,21.20514588,5.020531173,60.96779068,26.06666667,1.466666667,14.99930638,149.8113299,0.198500826,-0.511535599,2.119085667,1.20927263,2,interruption
849.1088737,847.97043,57.22253558,8.590592435,8.590293933,6.66106977,70.98746748,0.533333333,0,6.076282209,80.69644323,0.178868298,0.013546627,2.173732184,1.214346721,2,no stress
787.3655074,790.36332,49.58199937,11.28769204,11.28768088,4.392571943,76.5191374,2.933333333,0,7.984259337,69.66348344,0.281569418,-0.491804972,2.140094183,1.308878799,2,interruption
846.9291014,849.26719,69.21620263,13.30548234,13.30542161,5.202081433,71.33077088,6.2,0.266666667,9.411493625,97.43299852,-0.192388399,-0.111433459,2.19483118,1.187816589,2,time pressure
887.5539211,870.78573,95.57014006,13.70390574,13.70389615,6.973934428,68.3614352,6.733333333,0.4,9.69335171,134.8085393,0.121405195,0.581963384,2.096777514,1.114588525,2,no stress
771.4125312,768.92203,111.839966,17.80686778,17.8068674,6.280720865,79.48562282,13.86666667,1.133333333,12.59555871,157.6632737,2.747791578,0.505415146,1.821090039,1.261226065,2,interruption
881.9867523,848.22698,141.0657774,15.40191287,15.40113317,9.158977761,69.75128473,10.53333333,0.533333333,10.89388002,199.1994742,-0.824998778,0.383975829,2.12228173,1.168891427,2,no stress
753.0250156,756.75272,79.14924999,10.58886175,10.58846859,7.474764695,80.60783497,1.8,0,7.489676582,111.6830887,0.025303872,-0.191537489,2.128024656,1.170059846,2,no stress
760.1189677,756.00667,90.32865098,25.15224455,25.15217375,3.591275952,80.067175,35.06666667,3.266666667,17.79120797,126.4990249,-0.558738678,0.151416801,2.223476778,1.221474477,2,interruption
930.9081819,941.399605,81.15763337,12.56356102,12.56292458,6.459763538,64.96512617,5.2,0,8.88629373,114.429702,-0.412844612,-0.284134308,2.168257931,1.082677738,2,interruption
889.191083,881.728905,91.58199274,12.78589011,12.78584781,7.162738922,68.21662413,4.866666667,1,9.043976863,129.2003455,0.255604475,0.038028881,2.135086366,1.153244725,2,no stress
958.6094752,948.22293,179.6372144,17.74717994,17.74717141,10.1220146,64.91156674,14.8,1.8,12.55333319,253.7350417,-0.630297219,0.160358076,2.168802453,1.100464791,2,time pressure
702.1687513,697.07077,67.49075286,20.48850234,20.4884639,3.294079369,86.24821743,23.33333333,1.2,14.49236658,94.33967752,-0.206991949,0.144476326,2.179676973,1.232361268,2,no stress
949.4355832,946.26895,80.67804914,12.47978865,12.47953406,6.464696751,63.65734618,4.4,0,8.827308049,113.7540059,-0.275303879,0.084978483,2.198070833,1.170531476,2,no stress
992.9740387,1002.24575,104.8876783,20.63995368,20.63975131,5.081778766,61.16331324,25.4,0.933333333,14.59937863,147.6133743,0.192980016,-0.513247325,2.122668026,1.205422372,2,interruption
1030.578483,1045.4233,116.1883048,20.60326523,20.60321314,5.639315103,59.04148907,25.2,0.933333333,14.57353362,163.667518,1.103339429,-0.44646896,2.058926711,1.17686614,2,time pressure
883.8719893,880.783925,64.57546085,11.3484098,11.34836932,5.690265157,68.24655349,3.6,0,8.027186864,90.97002011,-0.406704626,0.137455802,2.20938359,1.078878316,2,no stress
975.4741769,976.356135,63.11003993,12.94441141,12.94439979,4.875466172,61.76965135,4.733333333,0.2,9.156127456,88.78017578,0.341185201,-0.008282666,2.148903407,1.177425796,2,no stress
673.395967,666.071025,61.49345216,17.85177785,17.85171942,3.444668239,89.82719194,15.8,0.266666667,12.62728446,86.04325077,0.252334002,0.508760731,2.139685982,1.224806982,2,no stress
872.8445926,875.261805,53.50008367,13.48062955,13.48056965,3.96866359,69.0053649,6.333333333,0.133333333,9.535383327,75.05727394,-0.155773008,-0.228998139,2.189677412,1.293781124,2,time pressure
833.9567369,835.844235,59.99402982,19.11055455,19.11045849,3.139313914,72.33021186,20.06666667,0.466666667,13.51764443,83.76061436,0.03489058,-0.201423161,2.204686639,1.254823517,2,time pressure
813.0610668,813.063945,53.2659485,17.4197376,17.41973677,3.057792816,74.11711469,15.6,0.066666667,12.32172466,74.31485477,0.077429505,-0.051774508,2.178702053,1.297092922,2,no stress
635.0510003,625.328445,61.49570056,12.54788364,12.54780965,4.900882276,95.31168833,4.4,0.533333333,8.875602292,86.51396453,0.681940069,0.934681365,2.056454934,1.210677633,2,interruption
852.7556322,859.506185,58.1200406,10.9411288,10.94103259,5.312069864,70.7213593,3.066666667,0.4,7.739060175,81.82899966,2.564235056,-1.081085423,1.970276664,1.162208025,2,interruption
828.3654609,830.83026,74.07851759,22.16137775,22.16087575,3.342685568,73.03784986,28.06666667,1.733333333,15.67533499,103.5834804,-0.024258683,-0.227813526,2.191801019,1.256443362,2,interruption
1321.597359,1653.12225,530.6002904,12.72387179,12.72376408,41.70116607,57.10000603,3.866666667,1,9.000062387,750.3281517,-1.621023932,-0.469176381,1.171950813,1.064228133,2,no stress
861.4625351,864.60963,61.46734936,13.96197639,13.96197533,4.402481972,70.00710444,7.066666667,0.533333333,9.875902151,86.3651355,0.271935467,0.084339165,2.150055855,1.218045324,2,no stress
770.5895372,767.76004,111.9997545,17.78512248,17.78415721,6.29738449,79.57466738,13.8,1.133333333,12.57949482,157.8912484,2.733163046,0.520410627,1.826037435,1.261269295,2,interruption
807.0826619,808.16606,55.34373034,18.43698278,18.43685799,3.001778057,74.69726412,17,0.2,13.041178,77.17373033,-0.28919003,-0.063049882,2.2006621,1.275386814,2,no stress
767.4934395,778.741715,108.193254,19.05595607,19.05571114,5.677660762,79.95801663,11.33333333,3.066666667,13.47891929,152.4135138,-0.076275056,-0.500331971,2.171545127,1.164265522,2,no stress
730.8883535,728.51918,83.83967527,20.31784951,20.31780942,4.126404973,83.21077179,23.46666667,0.866666667,14.37165536,117.6929812,-0.652582167,-0.02977512,2.20790179,1.192514273,2,interruption
874.2942308,866.901905,99.27597999,11.47274614,11.47152834,8.653201144,69.53347209,3.733333333,0,8.114302504,140.1627572,-0.970853648,0.013773635,2.198078845,1.103329434,2,no stress
678.3785707,661.48452,82.34840948,18.44392077,18.44387465,4.464799567,89.67762314,16.46666667,0.933333333,13.04614118,115.7251887,0.084656314,0.769884145,2.085109341,1.226942875,2,no stress
951.8505733,957.51993,76.58329846,12.29370754,12.29368532,6.229471316,63.45696939,4.733333333,0,8.695849292,107.9554788,0.090967527,-0.165424758,2.153306646,1.138331531,2,no stress
712.4044872,680.89249,225.7918969,14.28126085,14.2812428,15.81036151,92.33299851,6.533333333,1.333333333,10.10173368,319.1581369,0.480597915,0.959748271,1.657209916,1.166999882,2,no stress
1235.234824,1212.5255,300.0282102,16.70924693,16.70182054,17.9558188,51.77001078,9.933333333,1.733333333,11.81391182,424.1394644,-0.816202797,0.09777031,2.198247115,1.055034957,2,time pressure
815.9939473,815.584255,57.71504362,20.91873092,20.91860122,2.759012669,73.90487868,25.93333333,0.466666667,14.79662109,80.26900102,-0.126444779,-0.069903262,2.187154042,1.290249758,2,no stress
722.1790251,719.97324,51.60482652,9.513984644,9.513983668,5.424102355,83.51415368,1.466666667,0,6.729647455,72.66930634,-0.27538782,-0.072028869,2.188914968,1.16140138,2,no stress
956.3282752,961.411405,132.0737472,20.0934758,20.09243627,6.572966697,64.0037014,20.73333333,1.6,14.2122393,186.2389908,-0.527343531,-0.046258013,2.20429958,1.152261311,2,no stress
788.372062,798.120275,87.38760443,14.51555466,14.51531164,6.02027318,77.08943336,6.8,0.8,10.26730058,123.1574982,-0.515927381,-0.173091228,2.19745409,1.130611435,2,interruption
761.7500527,764.209485,56.73686687,9.638998128,9.638992154,5.886178845,79.21334733,0.666666667,0,6.818071302,79.94784567,-0.338700827,-0.124497535,2.190527904,1.148127272,2,interruption
658.930783,684.42617,104.7527676,13.97307545,13.97150633,7.496758176,94.22009443,5.733333333,1.133333333,9.882643833,147.8127802,1.089829183,-1.263150102,1.664819465,1.209145936,2,no stress
728.2593344,721.47566,71.34573987,23.21965943,23.21940985,3.072643682,83.16905682,30.46666667,2.533333333,16.42408142,99.55239196,-0.31594138,0.371403323,2.186734098,1.232544073,2,no stress
723.5249274,717.10425,77.55830974,21.34242284,21.3424057,3.633997429,83.88439536,25.8,1,15.09639613,108.6401475,-0.456079794,0.223281265,2.195805971,1.208486029,2,interruption
659.1734546,695.3026,157.708262,17.16068158,17.15961312,9.190093133,96.7562404,12,1.666666667,12.13772809,222.7026433,-0.629954904,0.119028643,1.922094603,1.20588888,2,no stress
1002.397651,1008.75955,98.88803605,22.62410015,22.6235833,4.370915767,60.50469367,28.4,2.4,16.00262782,138.93021,1.253831153,-0.595086488,2.122660596,1.230374281,2,interruption
752.2089288,737.580625,103.8777207,13.31089841,13.31084921,7.803960147,81.12845862,7.266666667,0.133333333,9.415332798,146.6032511,2.628282852,1.335286873,1.93836828,1.169573091,2,time pressure
985.8306358,989.723275,124.6946864,22.04699081,22.04691878,5.655859679,61.90031158,27.13333333,1.6,15.59472835,175.6540181,-0.660076629,-0.197122745,2.206721162,1.145914901,2,no stress
1128.440878,1132.81875,265.5156104,14.93909206,14.93891669,17.77320933,56.47913275,10.06666667,0.8,10.56693454,375.3470642,-0.353270801,0.135047663,2.155891866,1.043311243,2,time pressure
754.2542728,762.065245,85.34976781,14.84732063,14.8472279,5.748496309,80.72630131,7.866666667,0.666666667,10.50207914,120.2450501,1.173273063,-0.75418632,2.027463225,1.14845572,2,no stress
951.8273071,948.447005,74.88549019,10.64497969,10.6437226,7.034817571,63.42609218,1.866666667,0,7.528760107,105.6361257,0.082855653,0.254706699,2.109917714,1.156927264,2,no stress
764.0284151,753.440115,128.8144546,10.43379546,10.43306819,12.3458865,80.6880896,3.466666667,0.266666667,7.379755239,182.0216103,1.993705933,0.88506257,1.833309992,1.122120472,2,interruption
733.844726,737.71137,62.11529476,10.11392794,10.11372978,6.141559951,82.36887731,1.933333333,0,7.15387352,87.5525087,-0.202167565,-0.196861576,2.184384088,1.154342421,2,no stress
782.1668254,787.42472,70.76191196,12.35644597,12.35633054,5.72672046,77.36262919,5.066666667,0,8.74016093,99.69004943,-0.360812664,-0.190974701,2.179629777,1.173045349,2,interruption
930.8300761,943.01456,106.0603634,17.6017604,17.60120203,6.025554317,65.38426672,12.13333333,1.2,12.4500828,149.4744018,0.539547511,-0.463863797,2.061754105,1.193913011,2,no stress
751.6208499,753.919655,45.76619083,15.13332934,15.13332645,3.024198429,80.13178332,9,0.2,10.70444888,63.83183547,-0.372812874,-0.302894422,2.205606506,1.35602492,2,interruption
887.3756288,889.26215,65.77154737,10.38310888,10.38310655,6.334475361,68.00363928,1.466666667,0,7.344415235,92.72460543,0.377266747,-0.356215014,2.120182004,1.15574679,2,no stress
785.8227067,794.119525,69.55239437,14.53987301,14.53915301,4.783562712,76.98201416,5.533333333,1,10.2841646,97.82283519,-0.133206143,-0.310836074,2.159107773,1.168268592,2,no stress
1073.857814,1091.43825,141.9112846,17.84854557,17.84848996,7.950859865,56.96018235,17.2,0.6,12.62500013,200.2953688,-0.364865611,-0.432011946,2.182528558,1.135582342,2,time pressure
928.9892714,881.74753,211.1162962,16.38925304,16.38865569,12.8813861,67.69809627,10.93333333,1.733333333,11.59239693,298.3383941,2.979515272,1.257300538,1.900068513,1.093052273,2,no stress
797.3798204,795.37738,69.8455793,19.47353439,19.47353079,3.586692478,75.84548775,20.8,0.733333333,13.77446099,97.81142122,-0.109793091,-0.159184648,2.190360928,1.264641219,2,no stress
596.7140762,536.461005,160.5231063,18.55902929,18.55510237,8.649326631,106.4254592,14.73333333,2.133333333,13.1248173,226.6342305,1.671371068,1.48441925,1.576071527,1.276560936,2,interruption
791.2793944,791.08639,52.96821422,13.17277286,13.17276851,4.021037542,76.17042789,5.266666667,0,9.31766242,74.32660764,-0.089304925,0.006268553,2.199843079,1.297509491,2,no stress
815.9594607,814.988645,52.47227428,18.13554527,18.13554523,2.893338661,73.84177712,17.66666667,0.066666667,12.8280466,73.08981021,0.038206528,-0.042927892,2.186060972,1.302921797,2,no stress
736.10113,739.04855,60.48780983,9.352888645,9.352182852,6.467286432,82.08849057,0.866666667,0,6.615198819,85.28651371,0.149453488,-0.328413494,2.170983513,1.143431607,2,no stress
959.9354728,937.07231,174.399905,18.50408966,18.5015716,9.424938389,64.48520574,12.8,2.266666667,13.08695269,246.2912613,0.851929952,0.757813133,2.101312965,1.14333582,2,time pressure
758.1294841,770.83695,87.83325051,13.26017115,13.2600974,6.623839881,80.29430905,4.866666667,0.6,9.379433875,123.8603488,0.245832766,-0.326560462,2.087265711,1.186715152,2,interruption
992.8090781,997.35326,109.5155812,23.16052013,23.16050097,4.728545842,61.2276411,30.66666667,2.466666667,16.38241265,154.0095503,-0.134126797,-0.347207418,2.181156892,1.241555337,2,interruption
827.8113501,832.26904,75.40059595,9.772337808,9.772179952,7.715717306,73.10594478,2.666666667,0,6.912280726,106.4082709,2.009660261,0.005569886,1.905931953,1.174905446,2,no stress
861.339454,871.64012,74.78640743,12.84664023,12.84555616,5.821475971,70.26754435,4.6,0.266666667,9.086211132,105.3729294,2.505762697,-1.193698789,2.010642596,1.151794937,2,time pressure
898.2039768,902.13894,90.46710565,13.61217265,13.61199365,6.646044534,67.49572625,6.666666667,0.266666667,9.628345137,127.5769939,-0.310540386,0.010087659,2.163030073,1.194419361,2,time pressure
914.2460551,941.641135,108.1269158,11.38208278,11.38208252,9.499747795,66.62800042,3.866666667,0,8.051033649,152.7024581,-0.849733768,-0.468924473,2.097994623,1.103376472,2,no stress
880.5876621,861.10507,101.8079532,13.70803976,13.70779201,7.426879046,68.98470081,6.8,0.333333333,9.69610742,143.6513285,0.980077145,0.967450707,2.003480844,1.11942459,2,no stress
952.3598139,951.819795,117.995457,15.75629632,15.75627057,7.488781288,64.00172498,11.13333333,0.4,11.14508389,166.4981768,-0.096228971,0.09458417,2.171194081,1.112561334,2,no stress
946.9169601,919.61315,157.6492355,14.7417336,14.74147013,10.69407708,65.08922554,9,0.6,10.42727215,222.7057136,-0.639373193,0.459780893,2.150987942,1.105330398,2,time pressure
909.7413534,918.347145,76.50560503,17.36985212,17.36954334,4.404505259,66.4577932,15.33333333,0.533333333,12.2862207,107.4954138,0.584846319,-0.623623466,2.149628302,1.173973547,2,interruption
697.2301421,690.85311,46.18612032,9.781382635,9.781361447,4.721839646,86.42145364,2.4,0,6.91877519,64.94956482,0.503611845,0.643074942,2.081694467,1.169671097,2,no stress
824.6021148,828.77569,49.39342927,8.648997409,8.648992925,5.710884965,73.02802864,1,0,6.117802516,69.58443937,-0.812492247,-0.169864202,2.220858578,1.243381867,2,time pressure
823.6530977,822.575065,57.22454833,20.67413101,20.67412314,2.767930043,73.20432558,25.46666667,0.4,14.62369129,79.59551192,-0.347396057,-0.084666102,2.207909881,1.29161104,2,no stress
666.9582558,650.519345,77.42439905,18.68133177,18.68129857,4.144479634,91.07835898,17.2,1,13.21408127,108.6943568,0.907902849,1.039694673,2.001333069,1.239061505,2,no stress
944.1759304,947.55753,130.1836014,17.52752008,17.5273455,7.427382811,64.8038019,16.06666667,0.666666667,12.39784092,183.6895034,0.55707266,0.173789863,2.163146123,1.143135195,2,time pressure
1171.208453,1217.508,146.2832503,20.13547588,20.13547431,7.264951232,52.14856649,20.53333333,1.933333333,14.24268195,206.3848944,-0.383273816,-0.785989851,1.9784508,1.12805661,2,interruption
723.054325,717.535975,73.13111175,22.50733416,22.50733158,3.249212511,83.83616004,29.06666667,1.666666667,15.92039801,102.1903124,-0.639517829,0.162493845,2.217707783,1.221589088,2,no stress
794.8005674,789.18259,66.07318146,13.24654842,13.24632581,4.987954551,76.02060055,6.733333333,0.133333333,9.369692645,92.97063771,0.05910521,0.062236314,2.158383677,1.229360949,2,no stress
776.5681382,770.866925,60.81057268,14.64431125,14.64417363,4.152504795,77.73040067,9.733333333,0.066666667,10.35845018,85.37302859,0.317362514,0.412711997,2.066695017,1.353194961,2,interruption
743.8307805,752.98094,88.73773242,10.52446839,10.52446719,8.431564341,81.8767968,2.2,0,7.444405655,125.2731062,-0.613532259,-0.178228346,2.172208549,1.186959391,2,no stress
754.7463741,762.24447,101.7149331,17.71076708,17.71064618,5.743112797,81.1327694,10.46666667,2.6,12.52749733,143.3000943,0.05255932,-0.460928912,2.162983657,1.159834911,2,no stress
714.0876289,715.762735,33.95589751,9.458830154,9.458829155,3.589862272,84.21781815,0.8,0,6.690634309,47.55251165,0.741598772,-0.328604557,2.121005046,1.325152648,2,no stress
795.0604437,795.5762,48.88064639,13.50376019,13.50365311,3.619780394,75.7495219,3.933333333,0.466666667,9.551711245,68.46458935,0.030923313,0.264814098,2.189407313,1.176804238,2,no stress
719.6752917,679.018305,156.3326644,14.94246027,14.94245851,10.46231087,86.42593934,6.6,1.933333333,10.56943983,220.8349856,2.967429744,1.87007046,1.240022152,1.166293562,2,no stress
711.0745922,727.333245,84.20768939,9.34234036,9.34231151,9.013554007,85.82182934,1.2,0,6.608216397,118.9041689,1.497459245,-1.08085539,1.999853394,1.148166042,2,no stress
593.4761619,579.956815,62.49769537,7.072850894,7.07048804,8.836280632,101.9682478,0.333333333,0.2,5.001258516,88.24347718,11.80296878,3.188219052,1.491853547,1.195217641,2,no stress
780.1309493,777.32328,106.320562,13.99557376,13.9871873,7.596727641,78.35925397,7.466666667,0.733333333,9.893735653,150.0341222,9.530553651,1.150233129,1.752939103,1.192248427,2,no stress
795.1855633,793.79463,97.21932925,11.50043838,11.50037369,8.453532472,76.6003041,3.2,0,8.134706052,137.2480328,0.540848998,0.2801451,2.058808204,1.177063215,2,interruption
785.089289,790.377005,79.596299,14.80456436,14.80451265,5.376470194,77.30530139,8.533333333,0.466666667,10.47186482,112.078016,0.711828273,-0.726709794,2.092161638,1.134354,2,no stress
778.3866907,782.50037,60.38932461,8.165104832,8.164708216,7.39602563,77.56150415,0.4,0,5.775247234,85.20790792,-0.555992885,-0.223803434,2.205776047,1.176679501,2,no stress
836.4308189,612.25508,465.5381692,11.4718916,11.44083859,40.58076781,86.2850069,3.133333333,0.866666667,8.092594334,658.3206544,0.45509857,1.540182253,0.480065016,1.164575889,2,no stress
958.4901309,956.284235,54.47621542,12.0469545,12.04678377,4.521990634,62.80273202,3.466666667,0.2,8.521205265,76.56830385,0.475744183,0.014993893,2.164485542,1.169130001,2,no stress
855.3102311,849.90044,64.04083433,10.34932438,10.34903093,6.187924156,70.53485287,2.666666667,0,7.320312091,90.27109146,1.289639651,0.571328602,2.062600386,1.150665062,2,no stress
901.1209889,899.372765,53.77629124,10.32991153,10.32990032,5.205881106,66.82361872,1.733333333,0,7.306780189,75.69933924,-0.231678283,-0.034993387,2.18530128,1.23714743,2,interruption
996.1259747,1005.73435,99.23534178,20.8780904,20.87808795,4.753085167,60.9003608,25.46666667,1,14.76796433,139.5607873,0.656884189,-0.715618015,2.107851082,1.210354953,2,interruption
924.588978,920.73903,83.57279573,11.88484211,11.88484026,7.031881027,65.43924825,3.866666667,0.133333333,8.406655699,117.8904259,-0.640068606,-0.100110572,2.205364353,1.104546382,2,time pressure
935.2593809,881.16713,198.441741,15.10393033,15.10392605,13.13841739,66.75628585,8.733333333,1.333333333,10.68365272,280.4355696,4.1568167,1.526256179,1.748508299,1.100364831,2,no stress
927.2852314,723.446035,371.3473831,13.97587607,13.97562363,26.57059788,74.17984169,7.133333333,1.133333333,9.885556171,525.0714557,-0.873308023,0.814627997,1.474593728,1.125497449,2,no stress
781.806275,782.25508,71.23614245,13.79963195,13.79958634,5.162176986,77.43357159,7.266666667,0.2,9.761037474,100.2691285,0.449302691,-0.502301157,2.1406841,1.124866069,2,no stress
823.0806204,822.746335,56.62656674,20.42978176,20.42971189,2.771765621,73.24861596,24.93333333,0.4,14.45080877,78.76744409,-0.323632343,-0.10149804,2.208233587,1.289582814,2,no stress
832.4396875,830.352765,82.62194053,13.72996207,13.72994131,6.017637929,72.80236371,6.066666667,0,9.711774563,116.4407641,-0.318224645,0.055533087,2.187613804,1.178072413,2,interruption
938.5235014,954.442395,126.8378285,15.98054261,15.98013895,7.937016386,65.19510736,11.26666667,0.4,11.30343557,179.0192778,-0.61962104,-0.251350266,2.181314459,1.168289533,2,no stress
897.3258448,902.820765,75.90872771,11.69599442,11.69562379,6.490147392,67.39044525,4.6,0.133333333,8.272814795,107.0319131,1.808146166,-0.674935586,1.952689582,1.122739497,2,no stress
961.3231576,978.238105,111.1089564,20.81393608,20.81392044,5.338200134,63.33965467,24,1.2,14.72257591,156.4405514,-0.165720155,-0.563829595,2.131526788,1.234125918,2,interruption
741.2897054,610.015235,366.7611862,12.77397888,12.74876209,28.71158545,91.23907624,4.466666667,1.2,9.017744551,518.6002465,4.321053024,2.462500204,0.448297405,1.173290136,2,no stress
1191.319104,1209.96835,290.4898834,14.98523134,14.98522654,19.38507833,53.92932491,5.533333333,1.533333333,10.59969148,410.6779653,-0.698456768,-0.091317731,2.022187661,1.053682176,2,interruption
936.2644217,945.82293,77.04018293,12.29848812,12.29799459,6.264199481,64.53471199,4.333333333,0,8.698897422,108.6034473,-0.321643747,-0.235280872,2.16762821,1.084223536,2,interruption
793.9142519,793.155455,48.78880899,12.18162141,12.1816214,4.005116179,75.86512412,2.866666667,0.266666667,8.616581691,68.45765323,0.054903944,-0.089408577,2.170765193,1.149910569,2,no stress
747.4145857,742.038445,79.79235694,25.07376026,25.07357281,3.182305172,81.19204286,33.13333333,4.2,17.73561016,111.4409646,-0.612370948,0.240961572,2.207165755,1.223034504,2,interruption
801.9833908,805.213225,67.10689565,14.06024058,14.05927199,4.77281276,75.3788154,6.8,0.6,9.944724238,94.38100099,0.959300627,-0.530618334,2.135688391,1.161069479,2,no stress
726.0546018,719.096025,69.4632091,22.73302085,22.73286536,3.055608384,83.38695102,28.86666667,2.466666667,16.0799277,96.91083925,-0.104672658,0.367818759,2.178073577,1.232159588,2,no stress
975.914983,978.019235,62.33291009,12.84799768,12.84797671,4.851566108,61.73626433,3.933333333,0.2,9.08792329,87.6823415,0.49701237,-0.072906168,2.127083866,1.174173438,2,no stress
1204.9353,1145.28425,274.7417041,15.23426834,15.23001837,18.03445351,52.43556679,8.2,2.266666667,10.77284321,388.3940703,-0.925887005,0.347854221,2.082307999,1.047521567,2,time pressure
706.2523068,694.69356,74.77524127,20.26483919,20.26481341,3.68990055,85.86273171,20.8,1.133333333,14.33416902,104.7721576,1.054048762,0.8060641,2.090742876,1.243868064,2,no stress
881.4848262,889.6194,82.28502407,12.8500257,12.84931258,6.403491013,68.6965635,6.066666667,0.266666667,9.088868209,116.013115,0.505683557,-0.302357358,2.093589632,1.10683104,2,no stress
669.3570668,578.514785,212.2355406,7.213064969,7.199411878,29.42376667,95.76203353,0.866666667,0.266666667,5.092451859,300.1031762,1.858292336,1.882040081,0.661260733,1.181480928,2,no stress
811.6763188,824.310215,108.809765,16.66302492,16.66298545,6.530012744,75.37176248,9.6,2.266666667,11.7864421,153.4281908,-0.415845968,-0.297674537,2.108165931,1.173781769,2,no stress
732.9975435,724.919715,73.45269418,9.7840928,9.784033505,7.507358698,82.60741414,2.066666667,0,6.920665251,103.6470017,5.108306722,1.461926996,1.943597504,1.17439589,2,no stress
897.8241647,899.209535,73.02984304,16.85672778,16.8563051,4.332385501,67.3057424,12.6,0.6,11.92318535,102.589247,1.507579514,-0.543587213,2.086663465,1.216644981,2,no stress
878.3168615,900.97982,107.8208853,15.09374102,15.09311983,7.14341694,69.49433535,7.666666667,1,10.67600902,152.1075588,0.268262416,-0.703132024,2.02251699,1.14036144,2,time pressure
814.1831311,643.32799,339.1244119,18.10463465,18.10455908,18.73135904,85.57539252,11.46666667,3.066666667,12.80612877,479.4233376,-0.712843065,0.866093729,1.469368566,1.176032155,2,no stress
643.011257,651.316245,90.53334276,14.35414517,14.35412938,6.307121858,95.52267618,7.133333333,1.533333333,10.15328947,127.630259,0.973042402,-0.639633332,1.973215757,1.149490713,2,no stress
786.2385013,785.87665,47.16884866,12.7802636,12.7802078,3.690757104,76.59094875,4.733333333,0,9.039987441,66.0914457,-0.400060743,-0.066728172,2.215259482,1.310115617,2,no stress
662.5904951,658.331235,179.3119578,16.56924639,16.56345601,10.82197425,96.61007202,8.733333333,2.333333333,11.71604067,253.3146083,2.291418252,1.30336607,1.605266062,1.194762865,2,no stress
737.5079358,724.212695,119.6715811,14.16918824,14.16913964,8.445902413,83.13084246,6.666666667,0.666666667,10.02243832,168.9441487,6.09334324,2.024734937,1.726179129,1.213419539,2,no stress
766.87193,767.277625,56.65684101,9.595094167,9.595037939,5.904771754,78.68578255,1,0,6.786980606,79.83690977,0.35009746,-0.329204719,2.153306646,1.176804315,2,interruption
731.51184,741.534145,68.92272456,9.21864982,9.218287511,7.476444588,82.84370959,0.733333333,0,6.520488919,97.25310866,1.239203577,-0.859160764,2.063013296,1.150717199,2,no stress
974.9158861,985.45119,95.4238542,20.22905597,20.22902399,4.717167937,62.18928991,22.8,1,14.30885363,134.1889735,0.260570066,-0.596468777,2.12111632,1.202965281,2,interruption
858.7344854,858.81926,49.57988128,13.69491214,13.69479169,3.620313936,70.1079293,6.6,0.2,9.686911731,69.4441718,0.021832078,-0.183656533,2.175406951,1.260596319,2,no stress
763.5924729,764.124515,39.43728791,9.732095731,9.732071764,4.052291408,78.78958291,1.066666667,0,6.88391049,55.34628381,-0.049422401,-0.226576313,2.191267705,1.300670937,2,interruption
1135.171648,1185.40535,170.1586894,18.23433342,18.23356939,9.331774592,54.25899042,15.6,1.2,12.89738327,240.2948535,-0.439795439,-0.678207465,1.982227259,1.127333465,2,interruption
587.5591883,578.61093,50.10065249,6.966770643,6.964098695,7.191373889,102.7077497,0.333333333,0.2,4.926004783,70.68157636,18.25905849,3.613831354,1.648103387,1.201462589,2,no stress
922.0577633,927.368825,89.95987415,14.1260161,14.12601403,6.36838253,65.71577822,7.666666667,0,9.991933732,126.8294886,-0.411770478,-0.144832929,2.188010321,1.063269433,2,interruption
964.0502828,969.912575,135.743009,18.66234443,18.66190213,7.273631107,63.55461494,19.46666667,0.866666667,13.20036133,191.5152198,0.218927321,-0.016542763,2.161932132,1.156035245,2,time pressure
696.4017988,648.18341,167.6815754,16.89937186,16.89600098,9.922355505,91.06021387,8.933333333,2.6,11.95126395,236.8362066,-0.135967021,0.709387317,1.952833773,1.159933189,2,no stress
854.3787231,706.394095,321.6327973,17.35957226,17.35764569,18.52769138,79.51830132,11,2.466666667,12.27780499,454.6917286,-0.819166196,0.772755228,1.642994466,1.150487944,2,no stress
811.7314111,821.66161,60.59745365,15.19571221,15.19552788,3.987799505,74.34612654,9.666666667,0.066666667,10.74844661,85.021019,-0.266616915,-0.378800717,2.138039755,1.317338595,2,interruption
